download_url,hypeness,pct_muted,pog_tag,sad_tag,timestamp,vod_id,funny_tag,game,length,stream_tag,url,highlights_voddatum,liked,done,disliked
https://hypelab-highlight-downloads.s3.amazonaws.com/leffen/735388275/14560.mp4,9.2,0.0,0.01,0.17,14560,735388275,0.48,Tekken 7,83,-0.11,https://www.twitch.tv/videos/735388275?t=4h02m40s,{'highlights_channel': {'twitch_name': 'leffen'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/leffen/735388275/20345.mp4,7.73,0.0,0.16,0.14,20345,735388275,0.16,Tekken 7,81,0.22,https://www.twitch.tv/videos/735388275?t=5h39m05s,{'highlights_channel': {'twitch_name': 'leffen'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/mew2king/735406816/6748.mp4,7.54,0.0,0.18,0.11,6748,735406816,0.82,Super Smash Bros. Melee,100,-0.13,https://www.twitch.tv/videos/735406816?t=1h52m28s,{'highlights_channel': {'twitch_name': 'mew2king'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/mew2king/735406816/7813.mp4,5.47,0.0,-0.08,0.04,7813,735406816,0.6,Super Smash Bros. Melee,92,-0.13,https://www.twitch.tv/videos/735406816?t=2h10m13s,{'highlights_channel': {'twitch_name': 'mew2king'}},True,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/chap/735431204/408.mp4,12.58,0.0,-0.2,-0.18,408,735431204,-0.29,Fortnite,86,-0.12,https://www.twitch.tv/videos/735431204?t=0h06m48s,{'highlights_channel': {'twitch_name': 'chap'}},False,True,True
https://hypelab-highlight-downloads.s3.amazonaws.com/ssbmginger/735446517/9668.mp4,5.83,0.0,0.64,0.29,9668,735446517,0.16,Super Smash Bros. Melee,79,-0.16,https://www.twitch.tv/videos/735446517?t=2h41m08s,{'highlights_channel': {'twitch_name': 'ssbmginger'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/mang0/735501370/3713.mp4,10.23,0.0,-0.18,1.05,3713,735501370,-0.16,I Wanna Be The Boshy,86,-0.11,https://www.twitch.tv/videos/735501370?t=1h01m53s,{'highlights_channel': {'twitch_name': 'mang0'}},True,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/mang0/735501370/13396.mp4,10.44,0.0,-0.26,0.99,13396,735501370,-0.22,I Wanna Be The Boshy,84,-0.16,https://www.twitch.tv/videos/735501370?t=3h43m16s,{'highlights_channel': {'twitch_name': 'mang0'}},True,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/mang0/735501370/18488.mp4,11.11,0.0,-0.22,1.03,18488,735501370,-0.16,I Wanna Be The Boshy,89,-0.16,https://www.twitch.tv/videos/735501370?t=5h08m08s,{'highlights_channel': {'twitch_name': 'mang0'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/mang0/735501370/20071.mp4,7.28,0.0,-0.07,0.07,20071,735501370,0.58,I Wanna Be The Boshy,81,0.04,https://www.twitch.tv/videos/735501370?t=5h34m31s,{'highlights_channel': {'twitch_name': 'mang0'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/chessbrah/735573553/1266.mp4,6.53,0.0,-0.15,-0.14,1266,735573553,0.21,Poker,78,-0.11,https://www.twitch.tv/videos/735573553?t=0h21m06s,{'highlights_channel': {'twitch_name': 'chessbrah'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/barstoolsports/735627516/4898.mp4,5.71,0.0,-0.21,-0.15,4898,735627516,0.5,Call of Duty: Modern Warfare,75,-0.19,https://www.twitch.tv/videos/735627516?t=1h21m38s,{'highlights_channel': {'twitch_name': 'barstoolsports'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/slap/735681997/3739.mp4,5.95,0.0,-0.23,-0.16,3739,735681997,0.93,Control,77,0.3,https://www.twitch.tv/videos/735681997?t=1h02m19s,{'highlights_channel': {'twitch_name': 'slap'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/tommey/735760878/8704.mp4,7.97,0.0,-0.22,-0.22,8704,735760878,1.26,Call of Duty: Modern Warfare,78,0.1,https://www.twitch.tv/videos/735760878?t=2h25m04s,{'highlights_channel': {'twitch_name': 'tommey'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/p4wnyhof/735802228/7581.mp4,7.21,0.0,1.17,-0.04,7581,735802228,0.16,Call of Duty: Modern Warfare,99,-0.18,https://www.twitch.tv/videos/735802228?t=2h06m21s,{'highlights_channel': {'twitch_name': 'p4wnyhof'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/p4wnyhof/735802228/7788.mp4,5.47,0.0,0.63,0.4,7788,735802228,0.17,Call of Duty: Modern Warfare,78,0.02,https://www.twitch.tv/videos/735802228?t=2h09m48s,{'highlights_channel': {'twitch_name': 'p4wnyhof'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/p4wnyhof/735802228/26656.mp4,5.24,0.0,1.62,-0.18,26656,735802228,0.1,Call of Duty: Modern Warfare,69,-0.18,https://www.twitch.tv/videos/735802228?t=7h24m16s,{'highlights_channel': {'twitch_name': 'p4wnyhof'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/rachelkay/735874898/7448.mp4,5.3,0.0285714285714286,-0.2,0.42,7448,735874898,0.43,,71,-0.05,https://www.twitch.tv/videos/735874898?t=2h04m08s,{'highlights_channel': {'twitch_name': 'rachelkay'}},True,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/rachelkay/735874898/19351.mp4,5.23,0.0657894736842105,-0.16,0.34,19351,735874898,0.2,,75,-0.32,https://www.twitch.tv/videos/735874898?t=5h22m31s,{'highlights_channel': {'twitch_name': 'rachelkay'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Scrub/735888527/7761.mp4,7.45,0.0,-0.04,0.16,7761,735888527,0.08,Rocket League,86,-0.06,https://www.twitch.tv/videos/735888527?t=2h09m21s,{'highlights_channel': {'twitch_name': 'Scrub'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Scrub/735888527/8418.mp4,8.41,0.0,0.31,0.0,8418,735888527,0.72,Rocket League,79,0.02,https://www.twitch.tv/videos/735888527?t=2h20m18s,{'highlights_channel': {'twitch_name': 'Scrub'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Scrub/735888527/16964.mp4,6.35,0.0,0.67,-0.01,16964,735888527,0.17,Rocket League,84,-0.13,https://www.twitch.tv/videos/735888527?t=4h42m44s,{'highlights_channel': {'twitch_name': 'Scrub'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/teepee/735966185/10078.mp4,8.44,0.0,-0.49,-0.1,10078,735966185,1.12,Call of Duty: Modern Warfare,88,-0.18,https://www.twitch.tv/videos/735966185?t=2h47m58s,{'highlights_channel': {'twitch_name': 'teepee'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/lobosjr/736060712/4248.mp4,6.96,0.0,-0.02,-0.06,4248,736060712,1.02,Dark Souls III,78,-0.17,https://www.twitch.tv/videos/736060712?t=1h10m48s,{'highlights_channel': {'twitch_name': 'lobosjr'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/lobosjr/736060712/4487.mp4,8.69,0.0,-0.09,0.11,4487,736060712,1.26,Dark Souls III,90,-0.1,https://www.twitch.tv/videos/736060712?t=1h14m47s,{'highlights_channel': {'twitch_name': 'lobosjr'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/lobosjr/736060712/4851.mp4,6.14,0.0,-0.1,0.12,4851,736060712,0.73,Dark Souls III,172,-0.09,https://www.twitch.tv/videos/736060712?t=1h20m51s,{'highlights_channel': {'twitch_name': 'lobosjr'}},True,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/lobosjr/736060712/8811.mp4,7.88,0.0,-0.15,0.2,8811,736060712,0.85,Dark Souls III,81,0.0,https://www.twitch.tv/videos/736060712?t=2h26m51s,{'highlights_channel': {'twitch_name': 'lobosjr'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/lobosjr/736060712/9342.mp4,5.91,0.0,0.04,0.03,9342,736060712,0.78,Dark Souls III,78,-0.17,https://www.twitch.tv/videos/736060712?t=2h35m42s,{'highlights_channel': {'twitch_name': 'lobosjr'}},True,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/lobosjr/736060712/11126.mp4,9.76,0.0,1.23,-0.09,11126,736060712,-0.23,Dark Souls III,87,-0.1,https://www.twitch.tv/videos/736060712?t=3h05m26s,{'highlights_channel': {'twitch_name': 'lobosjr'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/lobosjr/736060712/13070.mp4,5.97,0.0,-0.19,0.05,13070,736060712,0.04,Dark Souls III,75,-0.17,https://www.twitch.tv/videos/736060712?t=3h37m50s,{'highlights_channel': {'twitch_name': 'lobosjr'}},True,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/lobosjr/736060712/13604.mp4,5.29,0.0,0.08,0.11,13604,736060712,0.43,Dark Souls III,77,0.09,https://www.twitch.tv/videos/736060712?t=3h46m44s,{'highlights_channel': {'twitch_name': 'lobosjr'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/jzryoutube/736078601/1576.mp4,5.18,0.0,-0.13,-0.17,1576,736078601,0.55,Rocket League,73,0.1,https://www.twitch.tv/videos/736078601?t=0h26m16s,{'highlights_channel': {'twitch_name': 'jzryoutube'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/jzryoutube/736078601/2410.mp4,5.25,0.0,0.33,-0.17,2410,736078601,0.02,Rocket League,84,0.43,https://www.twitch.tv/videos/736078601?t=0h40m10s,{'highlights_channel': {'twitch_name': 'jzryoutube'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/jzryoutube/736078601/3831.mp4,7.36,0.0,0.04,0.32,3831,736078601,0.36,Rocket League,102,0.02,https://www.twitch.tv/videos/736078601?t=1h03m51s,{'highlights_channel': {'twitch_name': 'jzryoutube'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/jzryoutube/736078601/5447.mp4,5.99,0.0,-0.12,0.0,5447,736078601,0.33,Rocket League,76,-0.12,https://www.twitch.tv/videos/736078601?t=1h30m47s,{'highlights_channel': {'twitch_name': 'jzryoutube'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/jzryoutube/736078601/6416.mp4,6.24,0.0,-0.25,-0.17,6416,736078601,0.87,Rocket League,79,0.07,https://www.twitch.tv/videos/736078601?t=1h46m56s,{'highlights_channel': {'twitch_name': 'jzryoutube'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/72hrs/736081921/11193.mp4,5.64,0.0,-0.27,-0.17,11193,736081921,1.11,Fall Guys,78,-0.15,https://www.twitch.tv/videos/736081921?t=3h06m33s,{'highlights_channel': {'twitch_name': '72hrs'}},True,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/72hrs/736081921/11538.mp4,10.79,0.0,0.35,-0.09,11538,736081921,-0.04,Fall Guys,92,-0.06,https://www.twitch.tv/videos/736081921?t=3h12m18s,{'highlights_channel': {'twitch_name': '72hrs'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/leffen/736083431/4393.mp4,5.1,0.0,0.05,0.04,4393,736083431,0.05,Tekken 7,80,-0.1,https://www.twitch.tv/videos/736083431?t=1h13m13s,{'highlights_channel': {'twitch_name': 'leffen'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/leffen/736083431/8128.mp4,11.12,0.0,0.04,0.07,8128,736083431,0.7,Tekken 7,86,0.02,https://www.twitch.tv/videos/736083431?t=2h15m28s,{'highlights_channel': {'twitch_name': 'leffen'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/leffen/736083431/16083.mp4,6.95,0.0,-0.1,0.03,16083,736083431,0.72,Tekken 7,100,-0.01,https://www.twitch.tv/videos/736083431?t=4h28m03s,{'highlights_channel': {'twitch_name': 'leffen'}},True,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/chessbrah/736099235/11522.mp4,5.06,0.0,-0.21,-0.04,11522,736099235,0.19,Chess,77,-0.06,https://www.twitch.tv/videos/736099235?t=3h12m02s,{'highlights_channel': {'twitch_name': 'chessbrah'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/chessbrah/736099235/14393.mp4,6.37,0.0256410256410256,-0.15,0.68,14393,736099235,0.27,Chess,77,-0.17,https://www.twitch.tv/videos/736099235?t=3h59m53s,{'highlights_channel': {'twitch_name': 'chessbrah'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/chessbrah/736099235/17962.mp4,8.95,0.106382978723404,0.05,0.59,17962,736099235,0.35,Chess,95,0.02,https://www.twitch.tv/videos/736099235?t=4h59m22s,{'highlights_channel': {'twitch_name': 'chessbrah'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/chessbrah/736099235/21651.mp4,10.72,0.0,0.25,0.13,21651,736099235,0.07,Chess,93,-0.17,https://www.twitch.tv/videos/736099235?t=6h00m51s,{'highlights_channel': {'twitch_name': 'chessbrah'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/chessbrah/736099235/27824.mp4,9.55,0.0222222222222222,0.33,-0.01,27824,736099235,-0.2,Chess,91,-0.17,https://www.twitch.tv/videos/736099235?t=7h43m44s,{'highlights_channel': {'twitch_name': 'chessbrah'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/teepee/736114714/8167.mp4,6.68,0.0,-0.19,-0.04,8167,736114714,1.32,Call of Duty: Black Ops - Cold War,80,-0.16,https://www.twitch.tv/videos/736114714?t=2h16m07s,{'highlights_channel': {'twitch_name': 'teepee'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/teepee/736114714/11952.mp4,8.11,0.0,-0.24,-0.11,11952,736114714,1.33,Call of Duty: Black Ops - Cold War,89,-0.14,https://www.twitch.tv/videos/736114714?t=3h19m12s,{'highlights_channel': {'twitch_name': 'teepee'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Rizzo/736275158/1713.mp4,5.89,0.0,-0.13,-0.07,1713,736275158,1.05,Rocket League,77,-0.13,https://www.twitch.tv/videos/736275158?t=0h28m33s,{'highlights_channel': {'twitch_name': 'Rizzo'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Rizzo/736275158/2326.mp4,6.04,0.0,-0.11,-0.06,2326,736275158,0.54,Rocket League,78,-0.13,https://www.twitch.tv/videos/736275158?t=0h38m46s,{'highlights_channel': {'twitch_name': 'Rizzo'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/hungrybox/736298400/5397.mp4,11.66,0.0,-0.29,-0.13,5397,736298400,-0.29,Super Smash Bros. Ultimate,88,-0.05,https://www.twitch.tv/videos/736298400?t=1h29m57s,{'highlights_channel': {'twitch_name': 'hungrybox'}},False,True,True
https://hypelab-highlight-downloads.s3.amazonaws.com/hungrybox/736298400/11159.mp4,9.9,0.0,0.08,-0.05,11159,736298400,0.24,Super Smash Bros. Ultimate,97,-0.04,https://www.twitch.tv/videos/736298400?t=3h05m59s,{'highlights_channel': {'twitch_name': 'hungrybox'}},True,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/hungrybox/736298400/20063.mp4,14.89,0.0,-0.26,-0.05,20063,736298400,-0.28,Super Smash Bros. Ultimate,92,-0.1,https://www.twitch.tv/videos/736298400?t=5h34m23s,{'highlights_channel': {'twitch_name': 'hungrybox'}},False,True,True
https://hypelab-highlight-downloads.s3.amazonaws.com/hungrybox/738399552/8079.mp4,6.0,0.0,-0.07,0.61,8079,738399552,0.1,Super Smash Bros. Ultimate,87,-0.16,https://www.twitch.tv/videos/738399552?t=2h14m39s,{'highlights_channel': {'twitch_name': 'hungrybox'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/chessbrah/738453831/21519.mp4,8.04,0.0,0.17,0.08,21519,738453831,0.63,Chess,85,-0.16,https://www.twitch.tv/videos/738453831?t=5h58m39s,{'highlights_channel': {'twitch_name': 'chessbrah'}},True,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/chessbrah/738453831/25475.mp4,5.87,0.0,-0.09,-0.15,25475,738453831,0.03,Chess,73,-0.16,https://www.twitch.tv/videos/738453831?t=7h04m35s,{'highlights_channel': {'twitch_name': 'chessbrah'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/chessbrah/738453831/26148.mp4,6.54,0.0,0.21,-0.15,26148,738453831,0.54,Chess,78,-0.16,https://www.twitch.tv/videos/738453831?t=7h15m48s,{'highlights_channel': {'twitch_name': 'chessbrah'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/ssbmginger/738603474/12803.mp4,6.93,0.0,0.12,-0.13,12803,738603474,0.01,Super Mario Sunshine,89,0.56,https://www.twitch.tv/videos/738603474?t=3h33m23s,{'highlights_channel': {'twitch_name': 'ssbmginger'}},False,False,True
https://hypelab-highlight-downloads.s3.amazonaws.com/ssbmginger/738603474/13423.mp4,5.18,0.0,0.41,-0.13,13423,738603474,0.43,Super Mario Sunshine,100,-0.18,https://www.twitch.tv/videos/738603474?t=3h43m43s,{'highlights_channel': {'twitch_name': 'ssbmginger'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/p4wnyhof/738704813/15368.mp4,9.61,0.0,0.09,-0.08,15368,738704813,0.97,Call of Duty: Modern Warfare,89,0.05,https://www.twitch.tv/videos/738704813?t=4h16m08s,{'highlights_channel': {'twitch_name': 'p4wnyhof'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/nymn/738830532/930.mp4,5.77,0.0,-0.17,-0.12,930,738830532,0.18,Just Chatting,77,-0.07,https://www.twitch.tv/videos/738830532?t=0h15m30s,{'highlights_channel': {'twitch_name': 'nymn'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/queene/738867256/25080.mp4,7.66,0.0,-0.04,-0.17,25080,738867256,0.14,Overwatch,78,-0.2,https://www.twitch.tv/videos/738867256?t=6h58m00s,{'highlights_channel': {'twitch_name': 'queene'}},False,True,True
https://hypelab-highlight-downloads.s3.amazonaws.com/Flakes/738995313/1683.mp4,5.07,0.0,-0.25,-0.17,1683,738995313,0.89,Rocket League,74,-0.19,https://www.twitch.tv/videos/738995313?t=0h28m03s,{'highlights_channel': {'twitch_name': 'Flakes'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Flakes/738995313/4797.mp4,8.09,0.0,0.23,0.03,4797,738995313,0.53,Rocket League,80,-0.19,https://www.twitch.tv/videos/738995313?t=1h19m57s,{'highlights_channel': {'twitch_name': 'Flakes'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Flakes/738995313/5556.mp4,8.47,0.0,0.71,0.08,5556,738995313,-0.05,Rocket League,134,-0.15,https://www.twitch.tv/videos/738995313?t=1h32m36s,{'highlights_channel': {'twitch_name': 'Flakes'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Scrub/739077387/11020.mp4,5.42,0.0,0.65,0.17,11020,739077387,0.62,Rocket League,98,-0.11,https://www.twitch.tv/videos/739077387?t=3h03m40s,{'highlights_channel': {'twitch_name': 'Scrub'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Scrub/739077387/12860.mp4,5.04,0.0,-0.27,0.01,12860,739077387,0.56,Rocket League,82,-0.2,https://www.twitch.tv/videos/739077387?t=3h34m20s,{'highlights_channel': {'twitch_name': 'Scrub'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Scrub/739077387/15055.mp4,5.27,0.0,-0.13,-0.16,15055,739077387,0.92,Rocket League,71,-0.2,https://www.twitch.tv/videos/739077387?t=4h10m55s,{'highlights_channel': {'twitch_name': 'Scrub'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Scrub/739077387/16244.mp4,7.69,0.0,0.34,-0.16,16244,739077387,0.24,Rocket League,83,-0.2,https://www.twitch.tv/videos/739077387?t=4h30m44s,{'highlights_channel': {'twitch_name': 'Scrub'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Scrub/739077387/16637.mp4,5.46,0.0,-0.17,0.36,16637,739077387,0.77,Rocket League,128,-0.2,https://www.twitch.tv/videos/739077387?t=4h37m17s,{'highlights_channel': {'twitch_name': 'Scrub'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/72hrs/739134629/1390.mp4,5.18,0.0,0.24,-0.11,1390,739134629,0.26,Among Us,96,-0.11,https://www.twitch.tv/videos/739134629?t=0h23m10s,{'highlights_channel': {'twitch_name': '72hrs'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/hungrybox/739285759/25941.mp4,7.9,0.0,0.18,-0.03,25941,739285759,0.04,Super Smash Bros. Ultimate,83,-0.09,https://www.twitch.tv/videos/739285759?t=7h12m21s,{'highlights_channel': {'twitch_name': 'hungrybox'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/SandyRavage/739300735/6224.mp4,5.66,0.0,-0.22,-0.13,6224,739300735,0.43,Call of Duty: Modern Warfare,78,-0.16,https://www.twitch.tv/videos/739300735?t=1h43m44s,{'highlights_channel': {'twitch_name': 'SandyRavage'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/SandyRavage/739300735/23482.mp4,6.75,0.0,0.79,-0.13,23482,739300735,0.29,Call of Duty: Modern Warfare,83,-0.16,https://www.twitch.tv/videos/739300735?t=6h31m22s,{'highlights_channel': {'twitch_name': 'SandyRavage'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/hivequeen_/739353870/20226.mp4,6.47,0.212962962962963,-0.08,0.22,20226,739353870,-0.02,Just Chatting,108,-0.25,https://www.twitch.tv/videos/739353870?t=5h37m06s,{'highlights_channel': {'twitch_name': 'hivequeen_'}},False,False,True
https://hypelab-highlight-downloads.s3.amazonaws.com/chessbrah/739377281/14563.mp4,9.65,0.0,0.03,-0.16,14563,739377281,-0.06,Chess,88,-0.16,https://www.twitch.tv/videos/739377281?t=4h02m43s,{'highlights_channel': {'twitch_name': 'chessbrah'}},False,False,True
https://hypelab-highlight-downloads.s3.amazonaws.com/chessbrah/739377281/17319.mp4,5.46,0.0,-0.2,-0.16,17319,739377281,0.91,Chess,76,0.02,https://www.twitch.tv/videos/739377281?t=4h48m39s,{'highlights_channel': {'twitch_name': 'chessbrah'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/chap/739435110/6008.mp4,7.55,0.0,-0.06,0.3,6008,739435110,0.28,Fortnite,96,-0.12,https://www.twitch.tv/videos/739435110?t=1h40m08s,{'highlights_channel': {'twitch_name': 'chap'}},True,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/chap/739435110/9043.mp4,7.72,0.0,0.15,-0.17,9043,739435110,0.59,Fortnite,79,-0.12,https://www.twitch.tv/videos/739435110?t=2h30m43s,{'highlights_channel': {'twitch_name': 'chap'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/chap/739435110/9552.mp4,9.9,0.0,0.44,-0.17,9552,739435110,-0.07,Fortnite,93,-0.12,https://www.twitch.tv/videos/739435110?t=2h39m12s,{'highlights_channel': {'twitch_name': 'chap'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/clintstevens/739493901/3115.mp4,5.12,0.0,1.33,-0.28,3115,739493901,0.17,Super Mario 64,75,-0.05,https://www.twitch.tv/videos/739493901?t=0h51m55s,{'highlights_channel': {'twitch_name': 'clintstevens'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/chessbrah/739673683/1308.mp4,5.58,0.0,0.38,0.52,1308,739673683,0.03,Counter-Strike: Global Offensive,74,-0.11,https://www.twitch.tv/videos/739673683?t=0h21m48s,{'highlights_channel': {'twitch_name': 'chessbrah'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/chessbrah/739673683/3465.mp4,10.75,0.0,-0.07,0.35,3465,739673683,0.22,Counter-Strike: Global Offensive,91,-0.11,https://www.twitch.tv/videos/739673683?t=0h57m45s,{'highlights_channel': {'twitch_name': 'chessbrah'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/chessbrah/739673683/6139.mp4,5.17,0.17,0.22,0.07,6139,739673683,0.02,Counter-Strike: Global Offensive,99,-0.11,https://www.twitch.tv/videos/739673683?t=1h42m19s,{'highlights_channel': {'twitch_name': 'chessbrah'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/onscreen/739861214/10111.mp4,7.29,0.0,-0.13,-0.16,10111,739861214,1.08,VALORANT,78,-0.13,https://www.twitch.tv/videos/739861214?t=2h48m31s,{'highlights_channel': {'twitch_name': 'onscreen'}},True,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/onscreen/739861214/10220.mp4,9.75,0.0,-0.19,0.27,10220,739861214,0.43,VALORANT,102,-0.13,https://www.twitch.tv/videos/739861214?t=2h50m20s,{'highlights_channel': {'twitch_name': 'onscreen'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/jzryoutube/739993282/16535.mp4,5.06,0.0,0.07,-0.14,16535,739993282,0.88,Rocket League,103,-0.13,https://www.twitch.tv/videos/739993282?t=4h35m35s,{'highlights_channel': {'twitch_name': 'jzryoutube'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/lobosjr/740012400/4725.mp4,7.37,0.0,-0.22,-0.12,4725,740012400,0.73,Kingdoms of Amalur: Reckoning,79,-0.18,https://www.twitch.tv/videos/740012400?t=1h18m45s,{'highlights_channel': {'twitch_name': 'lobosjr'}},True,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/lobosjr/740012400/8768.mp4,7.44,0.0,0.02,-0.12,8768,740012400,0.24,Kingdoms of Amalur: Reckoning,80,-0.18,https://www.twitch.tv/videos/740012400?t=2h26m08s,{'highlights_channel': {'twitch_name': 'lobosjr'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/jessie/740016439/2409.mp4,5.58,0.0,-0.21,-0.16,2409,740016439,0.13,Rocket League,76,0.0,https://www.twitch.tv/videos/740016439?t=0h40m09s,{'highlights_channel': {'twitch_name': 'jessie'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/thersguy/740254008/5692.mp4,5.12,0.0,-0.27,0.26,5692,740254008,1.39,RuneScape,75,-0.01,https://www.twitch.tv/videos/740254008?t=1h34m52s,{'highlights_channel': {'twitch_name': 'thersguy'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/leffen/740456803/10970.mp4,8.3,0.0,1.18,-0.02,10970,740456803,-0.08,Tekken 7,81,-0.12,https://www.twitch.tv/videos/740456803?t=3h02m50s,{'highlights_channel': {'twitch_name': 'leffen'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/ilyon_/740577349/3635.mp4,8.27,0.0,-0.19,1.15,3635,740577349,0.1,Among Us,91,-0.15,https://www.twitch.tv/videos/740577349?t=1h00m35s,{'highlights_channel': {'twitch_name': 'ilyon_'}},False,True,True
https://hypelab-highlight-downloads.s3.amazonaws.com/tommey/740610742/17722.mp4,6.67,0.0,0.71,-0.21,17722,740610742,1.1,Call of Duty: Modern Warfare,77,-0.03,https://www.twitch.tv/videos/740610742?t=4h55m22s,{'highlights_channel': {'twitch_name': 'tommey'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/p4wnyhof/740650633/14337.mp4,18.33,0.0,1.56,-0.06,14337,740650633,0.12,Just Chatting,88,-0.02,https://www.twitch.tv/videos/740650633?t=3h58m57s,{'highlights_channel': {'twitch_name': 'p4wnyhof'}},False,True,False
